Date,A,AA,ABC,ABCB,ACLS,ACNB,ADBE,ADP,AEG,AIR
2009-01-26,13.526466369628906,20.06505012512207,18.424999237060547,7.975664138793945,1.159999966621399,10.25,19.93000030517578,33.046531677246094,5.099999904632568,18.57999992370605
2009-01-27,13.37625217437744,20.689830780029297,18.46999931335449,8.423079490661621,1.0800000429153442,10.5,20.11000061035156,32.616329193115234,5.25,18.959999084472656
2009-01-28,13.56223201751709,21.0262508392334,18.8799991607666,9.483259201049805,1.159999966621399,10.5,20.88999938964844,32.88850021362305,5.989999771118164,19.709999084472656
2009-01-29,13.283262252807615,20.28132057189941,18.540000915527344,9.347089767456056,1.2000000476837158,10.25,20.049999237060547,32.20368576049805,5.599999904632568,18.540000915527344
2009-01-30,12.932761192321776,18.719369888305664,18.15999984741211,7.450437545776367,1.159999966621399,10.75,19.309999465942383,31.89640045166016,5.179999828338623,18.13999938964844
2009-02-02,12.896995544433594,18.47907066345215,18.45499992370605,7.771409511566162,1.2000000476837158,10.050000190734863,19.57999992370605,32.1685676574707,5.079999923706055,17.8700008392334
2009-02-03,13.025751113891602,19.32011985778809,18.77499961853028,7.849220752716064,1.0800000429153442,10.050000190734863,19.700000762939453,34.27568054199219,5.349999904632568,17.719999313354492
2009-02-04,13.218884468078612,18.791460037231445,18.959999084472656,7.790862083435059,0.959999978542328,9.949999809265137,19.8799991607666,33.32748031616211,5.070000171661377,17.440000534057617
2009-02-05,13.819742202758787,19.368179321289062,19.200000762939453,8.063201904296875,0.8799999952316284,9.949999809265137,20.90999984741211,34.02985000610352,5.179999828338623,17.34000015258789
2009-02-06,13.80543613433838,20.185199737548828,19.3799991607666,8.413352966308594,1.1200000047683716,9.5,21.700000762939453,34.74100112915039,5.639999866485596,17.84000015258789
2009-02-09,13.61945629119873,20.425500869750977,19.34000015258789,8.248003959655762,1.2799999713897705,10.100000381469728,21.420000076293945,34.460052490234375,5.909999847412109,17.760000228881836
2009-02-10,13.061516761779783,18.38294982910156,18.81999969482422,6.896031856536865,1.0800000429153442,9.5,20.479999542236328,32.99385452270508,5.059999942779541,17.350000381469727
2009-02-11,13.1402006149292,18.50309944152832,18.684999465942383,6.536154270172119,1.0399999618530271,9.5,20.309999465942383,33.32748031616211,5.0,17.079999923706055
2009-02-12,13.326180458068848,18.04652976989746,18.920000076293945,6.137371063232422,0.959999978542328,9.649999618530272,21.21999931335449,33.23968505859375,5.190000057220459,16.940000534057617
2009-02-13,13.21173095703125,17.97443962097168,18.674999237060547,6.088738918304443,1.0399999618530271,10.0,21.100000381469727,32.633888244628906,5.010000228881836,17.139999389648438
2009-02-17,12.625179290771484,16.22024917602539,18.114999771118164,5.553785800933838,0.8399999737739563,10.0,20.39999961853028,32.02809524536133,4.010000228881836,16.899999618530273
2009-02-18,11.480687141418455,15.595470428466797,18.059999465942383,5.2814459800720215,0.8399999737739563,9.5,20.38999938964844,32.34416198730469,4.130000114440918,16.1200008392334
2009-02-19,11.130186080932615,15.259050369262695,17.774999618530273,5.553785800933838,0.959999978542328,9.5,19.540000915527344,31.316944122314453,4.289999961853027,16.079999923706055
2009-02-20,10.858368873596191,15.114870071411133,17.825000762939453,5.689955711364746,0.8399999737739563,9.300000190734863,18.040000915527344,31.492536544799805,4.289999961853027,15.619999885559082
2009-02-23,10.214591979980469,13.961429595947266,17.30500030517578,4.979927062988281,0.7599999904632568,9.300000190734863,17.09000015258789,30.070236206054688,3.880000114440918,14.979999542236328
2009-02-24,10.665236473083496,15.355170249938965,17.540000915527344,5.8650312423706055,0.8399999737739563,9.5,18.170000076293945,30.99209785461425,4.0,14.979999542236328
2009-02-25,10.486409187316896,15.547410011291504,17.084999084472656,4.902115345001221,0.6800000071525574,9.949999809265137,17.639999389648438,30.64969253540039,3.5799999237060547,14.109999656677246
2009-02-26,10.164521217346191,15.643529891967772,16.315000534057617,5.009106159210205,1.399999976158142,9.949999809265137,16.700000762939453,30.00877952575684,3.7200000286102295,13.779999732971191
2009-02-27,9.921316146850586,14.97068977355957,15.880000114440918,4.834030628204346,1.2799999713897705,9.25,16.700000762939453,29.982440948486328,3.5299999713897705,13.220000267028809
2009-03-02,9.07009983062744,13.192469596862791,15.270000457763672,4.503332138061523,1.1200000047683716,9.25,16.040000915527344,28.999122619628903,3.0299999713897705,11.970000267028809
2009-03-03,9.07009983062744,13.28859043121338,15.18000030517578,3.773850917816162,0.7200000286102295,9.25,15.979999542236328,29.02546119689941,2.890000104904175,11.470000267028809
2009-03-04,9.520744323730469,14.994720458984377,15.520000457763672,4.221266269683838,0.9200000166893004,9.25,16.31999969482422,29.85074615478516,2.9800000190734863,11.760000228881836
2009-03-05,8.96995735168457,12.639780044555664,15.489999771118164,3.5598695278167725,0.8399999737739563,7.75,16.920000076293945,28.79718971252441,2.4600000381469727,11.149999618530272
2009-03-06,9.048641204833984,12.543660163879396,15.354999542236328,3.861388683319092,0.800000011920929,8.5,17.15999984741211,29.21861267089844,2.4200000762939453,10.989999771118164
2009-03-09,8.898426055908203,12.952170372009276,15.095000267028809,3.6960394382476807,0.7200000286102295,8.5,16.780000686645508,29.14837646484375,2.299999952316284,10.609999656677246
2009-03-10,9.60658073425293,14.70635986328125,15.609999656677246,4.454700469970703,0.800000011920929,9.449999809265137,18.520000457763672,30.386302947998047,3.119999885559082,11.289999961853027
2009-03-11,9.678112030029297,13.841279983520508,14.095000267028809,4.658955097198486,0.7599999904632568,10.0,18.6299991607666,30.079015731811523,2.869999885559082,11.210000038146973
2009-03-12,9.878397941589355,14.369939804077148,14.710000038146973,6.010927200317383,0.7599999904632568,9.5,19.43000030517578,30.83406448364257,3.289999961853028,11.18000030517578
2009-03-13,10.007153511047363,13.769189834594728,15.625,6.010927200317383,0.7599999904632568,9.0,18.68000030517578,31.044776916503903,3.240000009536743,11.640000343322754
2009-03-16,9.842632293701172,14.70635986328125,15.28499984741211,5.903936862945557,0.9200000166893004,9.489999771118164,18.450000762939453,31.044776916503903,3.1600000858306885,11.75
2009-03-17,10.314735412597656,13.432769775390623,15.69499969482422,7.294815063476562,1.0,9.25,19.1299991607666,32.1597900390625,3.299999952316284,11.239999771118164
2009-03-18,10.39341926574707,13.168439865112305,15.600000381469728,6.954390048980713,1.1200000047683716,8.75,21.350000381469727,32.58121109008789,3.559999942779541,12.729999542236328
2009-03-19,10.543633460998535,15.379199981689451,15.234999656677246,6.341625690460205,1.159999966621399,9.199999809265137,21.239999771118164,32.238807678222656,3.7100000381469727,12.31999969482422
2009-03-20,10.321887969970703,15.715620040893556,15.289999961853027,5.174455165863037,1.159999966621399,9.0,20.459999084472656,31.87006187438965,3.630000114440918,11.8100004196167
2009-03-23,11.36623764038086,17.78219985961914,15.895000457763672,6.487522125244141,1.3200000524520874,8.649999618530273,22.690000534057617,32.7392463684082,4.96999979019165,12.979999542236328
2009-03-24,11.294706344604492,17.5899600982666,16.024999618530273,5.884483814239502,1.2000000476837158,9.0,21.86000061035156,31.98419761657715,4.25,12.619999885559082
2009-03-25,11.416309356689451,18.55116081237793,16.184999465942383,6.263814449310303,1.2400000095367432,9.0,22.100000381469727,31.27304649353028,4.599999904632568,13.029999732971191
2009-03-26,12.260372161865234,19.512359619140625,16.344999313354492,6.6139655113220215,1.399999976158142,9.199999809265137,22.940000534057617,32.045654296875,4.96999979019165,13.729999542236328
2009-03-27,11.595135688781738,18.74340057373047,16.145000457763672,5.787220001220703,1.440000057220459,9.399999618530272,21.84000015258789,31.16769027709961,4.320000171661377,13.140000343322754
2009-03-30,11.008584022521973,16.07607078552246,16.1299991607666,5.300898551940918,1.6399999856948853,9.100000381469728,20.81999969482422,30.93942070007324,3.7300000190734863,12.510000228881836
2009-03-31,10.994277954101562,17.638019561767578,16.329999923706055,4.581143856048584,1.5199999809265137,9.449999809265137,21.38999938964844,30.86918258666992,3.839999914169312,12.539999961853027
2009-04-01,11.444921493530272,18.262800216674805,16.364999771118164,5.145276069641113,1.6399999856948853,9.25,21.959999084472656,30.816505432128903,4.119999885559082,12.760000228881836
2009-04-02,11.673819541931152,19.656539916992188,16.764999389648438,5.835851669311523,1.600000023841858,9.600000381469728,23.280000686645508,31.799823760986328,4.579999923706055,13.510000228881836
2009-04-03,11.77396297454834,19.632509231567383,16.385000228881836,6.429163455963135,1.5199999809265137,9.600000381469728,24.15999984741211,32.194908142089844,4.489999771118164,13.640000343322754
2009-04-06,11.430615425109863,19.00773048400879,16.405000686645508,6.584786415100098,1.5199999809265137,9.600000381469728,23.190000534057617,31.799823760986328,4.510000228881836,13.5600004196167
2009-04-07,11.158798217773438,18.719369888305664,16.2549991607666,5.670502662658691,1.440000057220459,9.75,22.959999084472656,30.94820022583008,3.990000009536743,13.369999885559082
2009-04-08,11.587983131408691,19.368179321289062,16.28499984741211,6.001201152801514,1.4800000190734863,9.399999618530272,23.920000076293945,30.95697975158692,4.210000038146973,13.739999771118164
2009-04-09,12.160228729248049,21.26655006408692,16.540000915527344,6.8765788078308105,1.5199999809265137,9.399999618530272,24.8700008392334,31.782264709472656,4.5,14.789999961853027
2009-04-13,11.931330680847168,21.987449645996094,16.635000228881836,7.576880931854248,1.3600000143051147,9.850000381469728,24.71999931335449,31.650569915771484,4.639999866485596,13.8100004196167
2009-04-14,11.81688117980957,21.218490600585938,16.565000534057617,6.798767566680908,1.3600000143051147,10.0,24.01000022888184,31.28182601928711,4.429999828338623,13.779999732971191
2009-04-15,11.702431678771973,21.74715042114257,16.44499969482422,7.362899780273437,1.5199999809265137,9.5,23.63999938964844,31.19403076171875,4.699999809265137,14.43000030517578
